Header	Spectrum	Legacy
BPM	134.0	0.0
Note	Auto	3	-1.0	-1.0	107.0	1
Note	Auto	3	-1.0	-1.0	107.5	-1
Note	Auto	3	-1.0	-1.0	108.0	-1
Note	Tab	3	1.0	4.0	108.5	1
Note	Tab	3	5.5	8.5	109.0	1
Note	Tab	3	5.25	8.25	109.5	1
Note	Tab	3	1.0	4.0	110.0	1
Note	Tab	2	0.75	3.75	110.0	-1
Note	Auto	2	-1.0	-1.0	111.0	3
Note	Auto	2	-1.0	-1.0	111.5	-1
Note	Auto	2	-1.0	-1.0	112.0	-1
Note	Tab	2	6.0	9.0	113.0	3
Note	Tab	2	1.75	4.75	113.5	3
Note	Tab	2	5.0	8.0	114.0	3
Note	Tab	3	5.25	8.25	114.0	-1
Note	Tab	3	1.5	4.5	114.5	1
Note	Tab	3	0.75	3.75	115.0	1
Note	Tab	2	6.0	9.0	115.0	-1
Note	Tab	3	3.0	6.0	115.5	1
Note	Tab	3	2.25	5.25	116.0	1
Note	Tab	2	1.0	4.0	116.0	-1
Note	Auto	0	-1.0	-1.0	117.0	-1
Note	Tab	2	4.25	7.25	117.0	-1
Note	Auto	1	-1.0	-1.0	117.5	-1
Note	Tab	3	3.75	6.75	117.5	-1
Note	Auto	1	-1.0	-1.0	118.0	-1
Note	Tab	3	3.5	6.5	118.0	-1
Note	Auto	0	-1.0	-1.0	118.5	-1
Note	Tab	2	3.75	6.75	118.5	-1
Note	Auto	2	-1.0	-1.0	119.5	0
Note	Auto	2	-1.0	-1.0	120.0	-1
Note	Tab	3	3.5	6.5	120.0	-1
Note	Auto	2	-1.0	-1.0	120.5	-1
Note	Tab	3	2.75	5.75	120.5	-1
Note	Tab	2	0.75	3.75	121.0	0
Note	Tab	2	5.75	8.75	121.5	0
Note	Tab	2	1.0	4.0	122.0	0
Note	Tab	3	1.5	4.5	122.0	-1
Note	Auto	0	-1.0	-1.0	123.0	1
Note	Auto	1	-1.0	-1.0	123.0	0
Note	Tab	2	2.75	7.25	124.0	3
Note	Tab	3	2.75	7.25	124.0	2
Note	Auto	0	-1.0	-1.0	125.0	-1
Note	Auto	1	-1.0	-1.0	125.0	-1
Note	Auto	2	-1.0	-1.0	125.0	-1
Note	Auto	3	-1.0	-1.0	125.0	-1
Note	Tab	0	2.75	7.25	126.0	-1
Note	Tab	1	2.75	7.25	126.0	-1
Note	Tab	2	2.75	7.25	126.0	-1
Note	Tab	3	2.75	7.25	126.0	-1
Note	Tab	2	3.25	7.75	127.0	-1
Note	Tab	3	3.0	7.5	127.25	-1
Note	Tab	2	2.75	7.25	127.5	-1
Note	Tab	3	2.75	7.25	127.75	-1
Note	Tab	1	2.5	7.0	128.0	-1
Note	Tab	0	2.5	7.0	128.25	-1
Note	Tab	1	2.75	7.25	128.5	-1
Note	Tab	0	2.0	6.5	128.75	-1
Note	Tab	2	2.5	7.0	130.0	-1
Note	Tab	3	3.5	8.0	130.0	-1
Note	Tab	0	3.0	7.5	130.5	-1
Note	Tab	2	2.5	7.0	130.5	-1
Note	Tab	1	3.5	8.0	131.0	-1
Note	Tab	2	2.5	7.0	131.0	-1
